VTX,	IDX,	Position.x,	Position.y,	Position.z
34739.0,	16325.0,	10.054201126098633,	-1.4615907669067383,	147.68942260742188
34740.0,	16319.0,	10.71214771270752,	-1.7333173751831055,	147.1844940185547
34741.0,	16322.0,	10.007555961608887,	-1.4870872497558594,	147.76551818847656
34742.0,	16325.0,	10.054201126098633,	-1.4615907669067383,	147.68942260742188
34743.0,	16321.0,	9.828071594238281,	-1.4505805969238281,	147.53533935546875
34744.0,	16325.0,	10.054201126098633,	-1.4615907669067383,	147.68942260742188
34745.0,	16324.0,	9.780829429626465,	-1.4691362380981445,	147.61399841308594
34746.0,	16324.0,	9.780829429626465,	-1.4691362380981445,	147.61399841308594
34747.0,	16325.0,	10.054201126098633,	-1.4615907669067383,	147.68942260742188
34748.0,	16322.0,	10.007555961608887,	-1.4870872497558594,	147.76551818847656
34749.0,	16326.0,	0.03792762756347656,	7.347896099090576,	147.04461669921875
34750.0,	16327.0,	1.5864593982696533,	7.212986946105957,	146.23472595214844
34751.0,	16328.0,	0.17084503173828125,	7.465331554412842,	147.21107482910156
34752.0,	16327.0,	1.5864593982696533,	7.212986946105957,	146.23472595214844
34753.0,	16326.0,	0.03792762756347656,	7.347896099090576,	147.04461669921875
34754.0,	16329.0,	1.5725152492523193,	7.078958511352539,	145.98887634277344
34755.0,	16327.0,	1.5864593982696533,	7.212986946105957,	146.23472595214844
34756.0,	16330.0,	0.46611785888671875,	6.709425926208496,	147.79771423339844
34757.0,	16328.0,	0.17084503173828125,	7.465331554412842,	147.21107482910156
34758.0,	16329.0,	1.5725152492523193,	7.078958511352539,	145.98887634277344
34759.0,	16331.0,	1.652085781097412,	7.1529154777526855,	146.2489776611328
34760.0,	16327.0,	1.5864593982696533,	7.212986946105957,	146.23472595214844
34761.0,	16331.0,	1.652085781097412,	7.1529154777526855,	146.2489776611328
34762.0,	16329.0,	1.5725152492523193,	7.078958511352539,	145.98887634277344
34763.0,	16332.0,	1.6444151401519775,	6.9995269775390625,	146.01246643066406
34764.0,	16333.0,	1.8761730194091797,	6.331801891326904,	146.64801025390625
34765.0,	16331.0,	1.652085781097412,	7.1529154777526855,	146.2489776611328
34766.0,	16332.0,	1.6444151401519775,	6.9995269775390625,	146.01246643066406
34767.0,	16327.0,	1.5864593982696533,	7.212986946105957,	146.23472595214844
34768.0,	16334.0,	1.8232049942016602,	6.526992321014404,	146.85987854003906
34769.0,	16330.0,	0.46611785888671875,	6.709425926208496,	147.79771423339844
34770.0,	16331.0,	1.652085781097412,	7.1529154777526855,	146.2489776611328
34771.0,	16334.0,	1.8232049942016602,	6.526992321014404,	146.85987854003906
34772.0,	16327.0,	1.5864593982696533,	7.212986946105957,	146.23472595214844
34773.0,	16334.0,	1.8232049942016602,	6.526992321014404,	146.85987854003906
